Year,Month,Day,Open,High,Low,Close,Volumn,Return
2020,12,18,103.08800000,103.58900000,103.04900000,103.31000000,161452,1.00233824
2020,12,17,103.46700000,103.55600000,102.87200000,103.06900000,157363,0.99630743
2020,12,16,103.63700000,103.91300000,103.20800000,103.45100000,118868,0.99806082
2020,12,15,104.02500000,104.14600000,103.59500000,103.65200000,151188,0.99655802
2020,12,14,103.88300000,104.09700000,103.50700000,104.01000000,159975,0.99997116
2020,12,11,104.23500000,104.27100000,103.82000000,104.01300000,166161,0.99787020
2020,12,10,104.20500000,104.57500000,104.13000000,104.23500000,167952,1.00029749
2020,12,9,104.14900000,104.40100000,104.04800000,104.20400000,166823,1.00051848
2020,12,8,104.04800000,104.20300000,103.94700000,104.15000000,164415,1.00118239
2020,12,7,104.10100000,104.30700000,103.91600000,104.02700000,163053,0.99859849
2020,12,4,103.81300000,104.23900000,103.73000000,104.17300000,156631,1.00346777
2020,12,3,104.39200000,104.53000000,103.66700000,103.81300000,162620,0.99445360
2020,12,2,104.30400000,104.74700000,104.22000000,104.39200000,162535,1.00089167
2020,12,1,104.28700000,104.57200000,104.17800000,104.29900000,156419,1.00010548
2020,11,30,104.08100000,104.39900000,103.82200000,104.28800000,157103,1.00191183
2020,11,27,104.24700000,104.27100000,103.90000000,104.08900000,126608,0.99878138
2020,11,26,104.44300000,104.46900000,104.20500000,104.21600000,129933,0.99778835
2020,11,25,104.43100000,104.59300000,104.25200000,104.44700000,136075,1.00015321
2020,11,24,104.43400000,104.75600000,104.14100000,104.43100000,136928,0.99918673
2020,11,23,103.75900000,104.63300000,103.62500000,104.51600000,121272,1.00656818
2020,11,20,103.72500000,103.90600000,103.67300000,103.83400000,125575,1.00101225
2020,11,19,103.80200000,104.21200000,103.71300000,103.72900000,126297,0.99914273
2020,11,18,104.13200000,104.20000000,103.61200000,103.81800000,125231,0.99664004
2020,11,17,104.56900000,104.59800000,104.06300000,104.16800000,123352,0.99622237
2020,11,16,104.69100000,105.12900000,104.36300000,104.56300000,99837,0.99928324
2020,11,13,105.12300000,105.14600000,104.55600000,104.63800000,127259,0.99537689
2020,11,12,105.40100000,105.47300000,105.06200000,105.12400000,132733,0.99737194
2020,11,11,105.28400000,105.68100000,104.99700000,105.40100000,132519,1.00138711
2020,11,10,105.34600000,105.48300000,104.81200000,105.25500000,158524,0.99913618
2020,11,9,103.29400000,105.64200000,103.17200000,105.34600000,154644,1.01903693
2020,11,6,103.44100000,103.74900000,103.16600000,103.37800000,154191,0.99903361
2020,11,5,104.49500000,104.53000000,103.43400000,103.47800000,154078,0.99029591
2020,11,4,104.44300000,105.33700000,104.14500000,104.49200000,178110,1.00010528
2020,11,3,104.74600000,104.80400000,104.42800000,104.48100000,129758,0.99787019
2020,11,2,104.33800000,104.94300000,104.31600000,104.70400000,122455,1.00033439
2020,10,30,104.59500000,104.73800000,104.11700000,104.66900000,126447,1.00072663
2020,10,29,104.30000000,104.72300000,103.98000000,104.59300000,123860,1.00287651
2020,10,28,104.46100000,104.54700000,104.09300000,104.29300000,126357,0.99840130
2020,10,27,104.83500000,104.88000000,104.38300000,104.46000000,108925,0.99642295
2020,10,26,104.64700000,105.05100000,104.62700000,104.83500000,116102,1.00109817
2020,10,23,104.85100000,104.93200000,104.54000000,104.72000000,109974,0.99875061
2020,10,22,104.57800000,104.91200000,104.46900000,104.85100000,114855,1.00258173
2020,10,21,105.49200000,105.52000000,104.33500000,104.58100000,116039,0.99138307
2020,10,20,105.41600000,105.74300000,105.32600000,105.49000000,99789,1.00068300
2020,10,19,105.37300000,105.49800000,105.29100000,105.41800000,105081,1.00018976
2020,10,16,105.41500000,105.45700000,105.18700000,105.39800000,115028,0.99963011
2020,10,15,105.15100000,105.48800000,105.05500000,105.43700000,116631,1.00271036
2020,10,14,105.45800000,105.50600000,105.03100000,105.15200000,83457,0.99704164
2020,10,13,105.33700000,105.62300000,105.24700000,105.46400000,102348,1.00125318
2020,10,12,105.74300000,105.79700000,105.23700000,105.33200000,111617,0.99742434
2020,10,9,106.01800000,106.03500000,105.57200000,105.60400000,110909,0.99613259
2020,10,8,105.95600000,106.10100000,105.91600000,106.01400000,106410,1.00050963
2020,10,7,105.62200000,106.10300000,105.57500000,105.96000000,120068,1.00325708
2020,10,6,105.72600000,105.78000000,105.46300000,105.61600000,124934,0.99885565
2020,10,5,105.34000000,105.78900000,105.22800000,105.73700000,125219,1.00388311
2020,10,2,105.51100000,105.66100000,104.93600000,105.32800000,145235,0.99820882
2020,10,1,105.42700000,105.72300000,105.39200000,105.51700000,131017,1.00072078
2020,9,30,105.63900000,105.79900000,105.39800000,105.44100000,134531,0.99837141
2020,9,29,105.46200000,105.72900000,105.33900000,105.61300000,125753,1.00133685
2020,9,28,105.46600000,105.68500000,105.25500000,105.47200000,119179,0.99891085
2020,9,25,105.39300000,105.69500000,105.23400000,105.58700000,125174,1.00182172
2020,9,24,105.35600000,105.52400000,105.19800000,105.39500000,132084,1.00036068
2020,9,23,104.91500000,105.49100000,104.83400000,105.35700000,132840,1.00418422
2020,9,22,104.63700000,105.07100000,104.39900000,104.91800000,122140,1.00271422
2020,9,21,104.47800000,104.83500000,103.95900000,104.63400000,130348,1.00062160
2020,9,18,104.73400000,104.86700000,104.23200000,104.56900000,120140,0.99845318
2020,9,17,104.93700000,105.16700000,104.52000000,104.73100000,132020,0.99802741
2020,9,16,105.35000000,105.43200000,104.74900000,104.93800000,131437,0.99534284
2020,9,15,105.70500000,105.81000000,105.29300000,105.42900000,120196,0.99738896
2020,9,14,106.07900000,106.16000000,105.54300000,105.70500000,114111,0.99571402
2020,9,11,106.11800000,106.25600000,106.05200000,106.16000000,125071,1.00040521
