Year,Month,Day,Open,High,Low,Close,Volumn,Return
2020,6,2,1.11346000,1.11953000,1.11147000,1.11682000,139896,1.00303564
2020,6,1,1.11146000,1.11532000,1.11000000,1.11344000,143497,1.00284613
2020,5,29,1.10760000,1.11443000,1.10673000,1.11028000,156020,1.00241965
2020,5,28,1.10030000,1.10929000,1.09911000,1.10760000,160594,1.00679011
2020,5,27,1.09811000,1.10303000,1.09336000,1.10013000,159209,1.00184865
2020,5,26,1.08941000,1.09953000,1.08897000,1.09810000,139041,1.00792128
2020,5,25,1.08924000,1.09139000,1.08700000,1.08947000,108288,0.99933956
2020,5,22,1.09456000,1.09531000,1.08849000,1.09019000,138138,0.99576190
2020,5,21,1.09762000,1.10077000,1.09368000,1.09483000,136223,0.99738544
2020,5,20,1.09218000,1.09985000,1.09176000,1.09770000,139251,1.00509092
2020,5,19,1.09133000,1.09755000,1.09016000,1.09214000,139315,1.00092565
2020,5,18,1.08088000,1.09265000,1.07994000,1.09113000,135473,1.00863384
2020,5,15,1.08032000,1.08501000,1.07870000,1.08179000,141220,1.00135144
2020,5,14,1.08175000,1.08234000,1.07743000,1.08033000,147087,0.99869654
2020,5,13,1.08463000,1.08959000,1.08109000,1.08174000,147430,0.99741826
2020,5,12,1.08055000,1.08847000,1.07838000,1.08454000,147116,1.00367399
2020,5,11,1.08244000,1.08499000,1.07997000,1.08057000,145335,0.99692776
2020,5,8,1.08316000,1.08750000,1.08145000,1.08390000,140761,1.00061852
2020,5,7,1.07920000,1.08332000,1.07658000,1.08323000,153010,1.00361335
2020,5,6,1.08362000,1.08450000,1.07814000,1.07933000,146987,0.99596752
2020,5,5,1.09033000,1.09253000,1.08253000,1.08370000,141694,0.99378255
2020,5,4,1.09641000,1.09786000,1.08952000,1.09048000,153389,0.99287991
2020,5,1,1.09505000,1.10166000,1.09338000,1.09830000,151021,1.00277560
2020,4,30,1.08684000,1.09719000,1.08326000,1.09526000,156512,1.00764525
2020,4,29,1.08182000,1.08849000,1.08162000,1.08695000,149184,1.00476987
2020,4,28,1.08279000,1.08880000,1.08092000,1.08179000,147010,0.99902110
2020,4,27,1.08202000,1.08601000,1.08114000,1.08285000,81601,1.00068385
2020,4,24,1.07761000,1.08295000,1.07271000,1.08211000,88640,1.00417591
2020,4,23,1.08225000,1.08461000,1.07556000,1.07761000,294081,0.99568504
2020,4,22,1.08577000,1.08846000,1.08027000,1.08228000,228260,0.99680405
2020,4,21,1.08612000,1.08797000,1.08161000,1.08575000,278834,0.99964093
2020,4,20,1.08697000,1.08961000,1.08408000,1.08614000,271248,0.99889639
2020,4,17,1.08388000,1.08921000,1.08114000,1.08734000,319905,1.00318298
2020,4,16,1.09084000,1.09111000,1.08160000,1.08389000,304707,0.99347394
2020,4,15,1.09799000,1.09912000,1.08560000,1.09101000,266711,0.99365198
2020,4,14,1.09127000,1.09868000,1.09032000,1.09798000,275382,1.00616724
2020,4,13,1.09482000,1.09674000,1.08921000,1.09125000,253349,0.99821625
2020,4,10,1.09290000,1.09521000,1.09170000,1.09320000,198886,1.00033857
2020,4,9,1.08568000,1.09513000,1.08403000,1.09283000,311735,1.00661355
2020,4,8,1.08909000,1.09016000,1.08294000,1.08565000,313462,0.99685971
2020,4,7,1.07920000,1.09258000,1.07829000,1.08907000,337784,1.00915501
2020,4,6,1.08118000,1.08349000,1.07678000,1.07919000,349449,0.99830715
2020,4,3,1.08539000,1.08648000,1.07727000,1.08102000,197994,0.99564356
2020,4,2,1.09647000,1.09678000,1.08201000,1.08575000,378306,0.99042189
2020,4,1,1.10336000,1.10390000,1.09021000,1.09625000,402594,0.99378122
2020,3,31,1.10444000,1.10544000,1.09261000,1.10311000,460443,0.99903096
2020,3,30,1.11167000,1.11435000,1.10093000,1.10418000,433533,0.99122941
2020,3,27,1.10300000,1.11464000,1.09528000,1.11395000,469087,1.00991831
2020,3,26,1.08809000,1.10580000,1.08696000,1.10301000,486862,1.01374005
2020,3,25,1.07856000,1.08932000,1.07599000,1.08806000,481178,1.00888287
2020,3,24,1.07281000,1.08875000,1.07255000,1.07848000,526941,1.00543514
2020,3,23,1.07001000,1.08271000,1.06352000,1.07265000,573838,1.00347073
2020,3,20,1.06613000,1.08304000,1.06369000,1.06894000,595702,1.00284264
2020,3,19,1.09114000,1.09811000,1.06542000,1.06591000,597744,0.97682368
2020,3,18,1.10070000,1.10446000,1.08014000,1.09120000,541413,0.99138714
2020,3,17,1.11770000,1.11886000,1.09547000,1.10068000,511851,0.98464897
2020,3,16,1.11880000,1.12360000,1.10844000,1.11784000,573191,1.00659151
2020,3,13,1.11653000,1.12206000,1.10546000,1.11052000,384763,0.99443912
2020,3,12,1.12598000,1.13329000,1.10548000,1.11673000,514592,0.99175851
2020,3,11,1.12926000,1.13663000,1.12499000,1.12601000,354422,0.99711318
2020,3,10,1.14489000,1.14580000,1.12744000,1.12927000,262070,0.98610699
2020,3,9,1.13520000,1.14951000,1.13392000,1.14518000,566635,1.01290477
2020,3,6,1.12381000,1.13542000,1.12107000,1.13059000,794069,1.00620316
2020,3,5,1.11323000,1.12444000,1.11196000,1.12362000,264154,1.00922441
2020,3,4,1.11708000,1.11865000,1.10947000,1.11335000,714422,0.99680371
2020,3,3,1.11327000,1.12123000,1.10945000,1.11692000,679397,1.00329665
2020,3,2,1.10438000,1.11842000,1.10354000,1.11325000,923844,1.00961320
2020,2,28,1.09985000,1.10524000,1.09500000,1.10265000,909652,1.00249111
2020,2,27,1.08801000,1.10066000,1.08740000,1.09991000,826815,1.01088165
2020,2,26,1.08802000,1.09082000,1.08541000,1.08807000,749349,1.00000000
2020,2,25,1.08511000,1.08898000,1.08293000,1.08807000,712319,1.00270935
2020,2,24,1.08120000,1.08714000,1.08035000,1.08513000,724857,1.00037798
2020,2,21,1.07835000,1.08630000,1.07818000,1.08472000,543460,1.00586986
2020,2,20,1.08035000,1.08206000,1.07737000,1.07839000,587169,0.99813958
2020,2,19,1.07902000,1.08108000,1.07813000,1.08040000,511451,1.00126966
2020,2,18,1.08340000,1.08369000,1.07822000,1.07903000,524780,0.99593882
2020,2,17,1.08378000,1.08505000,1.08263000,1.08343000,373818,1.00034162
2020,2,14,1.08389000,1.08608000,1.08266000,1.08306000,488921,0.99909597
2020,2,13,1.08725000,1.08883000,1.08328000,1.08404000,542139,0.99704760
2020,2,12,1.09137000,1.09251000,1.08643000,1.08725000,526466,0.99617929
2020,2,11,1.09094000,1.09242000,1.08906000,1.09142000,477055,1.00039414
2020,2,10,1.09419000,1.09570000,1.09047000,1.09099000,423024,0.99680216
2020,2,7,1.09806000,1.09845000,1.09411000,1.09449000,479962,0.99673066
2020,2,6,1.09975000,1.10134000,1.09590000,1.09808000,403706,0.99846332
2020,2,5,1.10434000,1.10472000,1.09927000,1.09977000,461124,0.99584375
2020,2,4,1.10577000,1.10636000,1.10319000,1.10436000,430413,0.99870681
2020,2,3,1.10927000,1.10930000,1.10351000,1.10579000,425883,0.99678193
2020,1,31,1.10302000,1.10955000,1.10160000,1.10936000,490359,1.00572962
2020,1,30,1.10085000,1.10388000,1.10037000,1.10304000,474472,1.00190746
2020,1,29,1.10209000,1.10271000,1.09915000,1.10094000,407211,0.99893840
2020,1,28,1.10177000,1.10246000,1.09952000,1.10211000,400759,1.00029952
2020,1,27,1.10290000,1.10371000,1.10088000,1.10178000,452804,0.99937413
2020,1,24,1.10523000,1.10610000,1.10193000,1.10247000,439091,0.99747571
2020,1,23,1.10914000,1.11081000,1.10354000,1.10526000,478243,0.99645687
2020,1,22,1.10809000,1.10979000,1.10692000,1.10919000,354581,1.00098367
2020,1,21,1.10938000,1.11175000,1.10795000,1.10810000,444011,0.99890023
2020,1,20,1.10899000,1.11019000,1.10758000,1.10932000,337431,1.00025247
2020,1,17,1.11348000,1.11421000,1.10853000,1.10904000,454513,0.99596778
